eventID ,case LoanGoal,case ApplicationType,case concept:name,case RequestedAmount,event Action,event org:resource,event concept:name,event EventOrigin,event EventID,event lifecycle:transition,event time:timestamp
2.10453E+11,Car,New credit,Application_1461440233,11000,Created,User_16,O_Create Offer,Offer,Offer_750441445,complete,38:40.1
2.10453E+11,Car,New credit,Application_1461440233,11000,statechange,User_16,O_Created,Offer,OfferState_23745704,complete,38:41.9
1.58914E+11,Car,New credit,Application_1699757505,6000,statechange,User_89,O_Cancelled,Offer,OfferState_1097959038,complete,38:43.1
1.97568E+11,Car,Limit raise,Application_821425679,15000,Released,User_19,W_Call after offers,Workflow,Workitem_601107807,suspend,39:15.1
2.10453E+11,Car,New credit,Application_1461440233,11000,statechange,User_16,O_Sent (mail and online),Offer,OfferState_1818574409,complete,39:23.3
2.10453E+11,Car,New credit,Application_1461440233,11000,Deleted,User_16,W_Complete application,Workflow,Workitem_824628517,complete,39:23.3
2.10453E+11,Car,New credit,Application_1461440233,11000,Created,User_16,W_Call after offers,Workflow,Workitem_1317693747,schedule,39:23.3
2.10453E+11,Car,New credit,Application_1461440233,11000,Obtained,User_16,W_Call after offers,Workflow,Workitem_1540578786,start,39:23.3
2.10453E+11,Car,New credit,Application_1461440233,11000,statechange,User_16,A_Complete,Application,ApplState_1515664074,complete,39:23.3
2.10453E+11,Car,New credit,Application_1461440233,11000,Released,User_16,W_Call after offers,Workflow,Workitem_1399683701,suspend,40:38.8
2.44813E+11,Home improvement,New credit,Application_2113276114,7500,Released,User_13,W_Complete application,Workflow,Workitem_136425590,suspend,41:57.2
2.61993E+11,Existing loan takeover,New credit,Application_587387633,25000,Obtained,User_13,W_Complete application,Workflow,Workitem_1527850853,start,42:09.4
5.58346E+11,Caravan / Camper,New credit,Application_24648067,15000,Created,User_14,A_Create Application,Application,Application_24648067,complete,42:16.4
5.58346E+11,Caravan / Camper,New credit,Application_24648067,15000,Created,User_14,W_Complete application,Workflow,Workitem_1304275594,schedule,42:16.4
5.58346E+11,Caravan / Camper,New credit,Application_24648067,15000,Obtained,User_14,W_Complete application,Workflow,Workitem_185724765,start,42:16.4
5.58346E+11,Caravan / Camper,New credit,Application_24648067,15000,statechange,User_14,A_Concept,Application,ApplState_282832489,complete,42:16.4
2.36223E+11,Existing loan takeover,New credit,Application_1234535641,8000,Obtained,User_16,W_Complete application,Workflow,Workitem_1992536695,start,43:02.1
5.58346E+11,Caravan / Camper,New credit,Application_24648067,15000,Released,User_14,W_Complete application,Workflow,Workitem_711027266,suspend,44:44.2
2.36223E+11,Existing loan takeover,New credit,Application_1234535641,8000,Released,User_16,W_Complete application,Workflow,Workitem_395127141,suspend,44:44.4
2.49108E+11,Car,New credit,Application_1603124379,13000,Obtained,User_16,W_Complete application,Workflow,Workitem_599347184,start,44:51.5
1.58914E+11,Car,New credit,Application_1699757505,6000,Released,User_89,W_Call after offers,Workflow,Workitem_1929170737,suspend,45:32.9
2.61993E+11,Existing loan takeover,New credit,Application_587387633,25000,Released,User_13,W_Complete application,Workflow,Workitem_812470552,suspend,45:55.0
5.62641E+11,Not speficied,New credit,Application_1823402778,15000,Created,User_1,A_Create Application,Application,Application_1823402778,complete,46:10.6
5.62641E+11,Not speficied,New credit,Application_1823402778,15000,statechange,User_1,A_Submitted,Application,ApplState_1401538490,complete,46:10.7
5.62641E+11,Not speficied,New credit,Application_1823402778,15000,Created,User_1,W_Handle leads,Workflow,Workitem_1806346356,schedule,46:10.9
2.19043E+11,Car,Limit raise,Application_351152063,0,Obtained,User_15,W_Complete application,Workflow,Workitem_1856937680,resume,46:52.8
5.62641E+11,Not speficied,New credit,Application_1823402778,15000,Deleted,User_1,W_Handle leads,Workflow,Workitem_1669179533,withdraw,47:15.4
5.62641E+11,Not speficied,New credit,Application_1823402778,15000,Created,User_1,W_Complete application,Workflow,Workitem_1353166220,schedule,47:15.4
5.62641E+11,Not speficied,New credit,Application_1823402778,15000,statechange,User_1,A_Concept,Application,ApplState_628062799,complete,47:15.4
2.19043E+11,Car,Limit raise,Application_351152063,0,Released,User_15,W_Complete application,Workflow,Workitem_1275295182,suspend,49:26.8
2.49108E+11,Car,New credit,Application_1603124379,13000,statechange,User_16,A_Accepted,Application,ApplState_485062552,complete,49:30.1
2.57698E+11,Home improvement,New credit,Application_486645986,27000,Obtained,User_15,W_Complete application,Workflow,Workitem_52308232,start,49:42.0
5.66936E+11,Unknown,New credit,Application_2108937169,0,Created,User_19,A_Create Application,Application,Application_2108937169,complete,50:49.4
5.66936E+11,Unknown,New credit,Application_2108937169,0,Created,User_19,W_Complete application,Workflow,Workitem_699160499,schedule,50:49.4
5.66936E+11,Unknown,New credit,Application_2108937169,0,Obtained,User_19,W_Complete application,Workflow,Workitem_1057704239,start,50:49.4
5.66936E+11,Unknown,New credit,Application_2108937169,0,statechange,User_19,A_Concept,Application,ApplState_2085225772,complete,50:49.4
2.49108E+11,Car,New credit,Application_1603124379,13000,Created,User_16,O_Create Offer,Offer,Offer_17122797,complete,51:03.3
2.49108E+11,Car,New credit,Application_1603124379,13000,statechange,User_16,O_Created,Offer,OfferState_2058899875,complete,51:04.4
2.57698E+11,Home improvement,New credit,Application_486645986,27000,Released,User_15,W_Complete application,Workflow,Workitem_109182011,suspend,52:06.3
2.49108E+11,Car,New credit,Application_1603124379,13000,statechange,User_16,O_Sent (mail and online),Offer,OfferState_1743028929,complete,52:33.7
2.49108E+11,Car,New credit,Application_1603124379,13000,Deleted,User_16,W_Complete application,Workflow,Workitem_570504864,complete,52:33.8
2.49108E+11,Car,New credit,Application_1603124379,13000,Created,User_16,W_Call after offers,Workflow,Workitem_192441969,schedule,52:33.8
2.49108E+11,Car,New credit,Application_1603124379,13000,Obtained,User_16,W_Call after offers,Workflow,Workitem_145308303,start,52:33.8
2.49108E+11,Car,New credit,Application_1603124379,13000,statechange,User_16,A_Complete,Application,ApplState_813341385,complete,52:33.9
2.49108E+11,Car,New credit,Application_1603124379,13000,Released,User_16,W_Call after offers,Workflow,Workitem_1071407720,suspend,53:09.5
2.66288E+11,Car,New credit,Application_901793095,5000,Obtained,User_89,W_Complete application,Workflow,Workitem_1322001675,start,53:47.0
2.66288E+11,Car,New credit,Application_901793095,5000,Released,User_89,W_Complete application,Workflow,Workitem_239642271,suspend,53:56.9
5.54051E+11,Existing loan takeover,New credit,Application_1252717204,20600,Released,User_3,W_Complete application,Workflow,Workitem_825524124,suspend,58:55.7
5.66936E+11,Unknown,New credit,Application_2108937169,0,statechange,User_19,A_Accepted,Application,ApplState_1271494442,complete,03:13.6
1.41734E+11,Car,New credit,Application_1395142997,20000,statechange,User_7,A_Accepted,Application,ApplState_2096609487,complete,05:02.2
5.71231E+11,Extra spending limit,Limit raise,Application_895241174,22000,Created,User_47,A_Create Application,Application,Application_895241174,complete,06:39.7
5.71231E+11,Extra spending limit,Limit raise,Application_895241174,22000,statechange,User_47,A_Concept,Application,ApplState_312735419,complete,06:39.7
5.71231E+11,Extra spending limit,Limit raise,Application_895241174,22000,Created,User_47,W_Complete application,Workflow,Workitem_1579996480,schedule,06:39.7
5.71231E+11,Extra spending limit,Limit raise,Application_895241174,22000,Obtained,User_47,W_Complete application,Workflow,Workitem_1463488806,start,06:39.7
2.66288E+11,Car,New credit,Application_901793095,5000,Obtained,User_16,W_Complete application,Workflow,Workitem_764440490,resume,06:55.0
5.66936E+11,Unknown,New credit,Application_2108937169,0,Created,User_19,O_Create Offer,Offer,Offer_240332268,complete,07:38.2
5.66936E+11,Unknown,New credit,Application_2108937169,0,statechange,User_19,O_Created,Offer,OfferState_1387080725,complete,07:39.8
1.41734E+11,Car,New credit,Application_1395142997,20000,Created,User_7,O_Create Offer,Offer,Offer_682031123,complete,08:49.3
1.41734E+11,Car,New credit,Application_1395142997,20000,statechange,User_7,O_Created,Offer,OfferState_312733204,complete,08:50.6
2.66288E+11,Car,New credit,Application_901793095,5000,Released,User_16,W_Complete application,Workflow,Workitem_878001237,suspend,08:53.2
2.70583E+11,Car,New credit,Application_340403559,17000,Obtained,User_15,W_Complete application,Workflow,Workitem_540315371,start,09:47.7
5.75526E+11,Car,New credit,Application_1290239114,15000,Created,User_1,A_Create Application,Application,Application_1290239114,complete,10:35.8
5.75526E+11,Car,New credit,Application_1290239114,15000,statechange,User_1,A_Submitted,Application,ApplState_1475147008,complete,10:35.9
5.75526E+11,Car,New credit,Application_1290239114,15000,Created,User_1,W_Handle leads,Workflow,Workitem_965696886,schedule,10:36.2
5.71231E+11,Extra spending limit,Limit raise,Application_895241174,22000,Released,User_47,W_Complete application,Workflow,Workitem_391587041,suspend,11:46.5
5.75526E+11,Car,New credit,Application_1290239114,15000,Deleted,User_1,W_Handle leads,Workflow,Workitem_898671918,withdraw,13:01.7
5.75526E+11,Car,New credit,Application_1290239114,15000,Created,User_1,W_Complete application,Workflow,Workitem_1079682716,schedule,13:01.7
5.75526E+11,Car,New credit,Application_1290239114,15000,statechange,User_1,A_Concept,Application,ApplState_62362959,complete,13:01.8
1.41734E+11,Car,New credit,Application_1395142997,20000,statechange,User_7,O_Sent (mail and online),Offer,OfferState_1833303308,complete,13:54.7
1.41734E+11,Car,New credit,Application_1395142997,20000,Deleted,User_7,W_Complete application,Workflow,Workitem_1297751496,ate_abort,13:54.7
1.41734E+11,Car,New credit,Application_1395142997,20000,Created,User_7,W_Call after offers,Workflow,Workitem_1613939715,schedule,13:54.7
1.41734E+11,Car,New credit,Application_1395142997,20000,Obtained,User_7,W_Call after offers,Workflow,Workitem_107849490,start,13:54.7
1.41734E+11,Car,New credit,Application_1395142997,20000,statechange,User_7,A_Complete,Application,ApplState_612254183,complete,13:54.7
5.66936E+11,Unknown,New credit,Application_2108937169,0,statechange,User_19,O_Sent (mail and online),Offer,OfferState_556000507,complete,15:24.2
5.66936E+11,Unknown,New credit,Application_2108937169,0,Deleted,User_19,W_Complete application,Workflow,Workitem_1043435196,complete,15:24.2
5.66936E+11,Unknown,New credit,Application_2108937169,0,Created,User_19,W_Call after offers,Workflow,Workitem_1471699654,schedule,15:24.2
5.66936E+11,Unknown,New credit,Application_2108937169,0,Obtained,User_19,W_Call after offers,Workflow,Workitem_1981808997,start,15:24.2
5.66936E+11,Unknown,New credit,Application_2108937169,0,statechange,User_19,A_Complete,Application,ApplState_220042360,complete,15:24.2
5.66936E+11,Unknown,New credit,Application_2108937169,0,Released,User_19,W_Call after offers,Workflow,Workitem_746911479,suspend,15:58.9
2.74878E+11,Car,New credit,Application_1825104006,15000,Obtained,User_16,W_Complete application,Workflow,Workitem_142663167,start,18:26.3
5.79821E+11,"Other, see explanation",Limit raise,Application_1787371920,23500,Created,User_47,A_Create Application,Application,Application_1787371920,complete,18:31.6
5.79821E+11,"Other, see explanation",Limit raise,Application_1787371920,23500,statechange,User_47,A_Concept,Application,ApplState_1916571574,complete,18:31.6
5.79821E+11,"Other, see explanation",Limit raise,Application_1787371920,23500,Created,User_47,W_Complete application,Workflow,Workitem_476855536,schedule,18:31.6
5.79821E+11,"Other, see explanation",Limit raise,Application_1787371920,23500,Obtained,User_47,W_Complete application,Workflow,Workitem_422064160,start,18:31.6
5.79821E+11,"Other, see explanation",Limit raise,Application_1787371920,23500,Released,User_47,W_Complete application,Workflow,Workitem_1559312484,suspend,18:45.3
4.68151E+11,Unknown,New credit,Application_1660185664,0,Obtained,User_3,W_Call incomplete files,Workflow,Workitem_1406994931,resume,19:44.5
2.70583E+11,Car,New credit,Application_340403559,17000,statechange,User_15,A_Accepted,Application,ApplState_2103626954,complete,19:57.1
1.41734E+11,Car,New credit,Application_1395142997,20000,Released,User_7,W_Call after offers,Workflow,Workitem_1687238789,suspend,19:57.7
2.74878E+11,Car,New credit,Application_1825104006,15000,Released,User_16,W_Complete application,Workflow,Workitem_1223645374,suspend,20:54.3
4.68151E+11,Unknown,New credit,Application_1660185664,0,Released,User_3,W_Call incomplete files,Workflow,Workitem_2064133874,suspend,22:36.9
2.70583E+11,Car,New credit,Application_340403559,17000,Created,User_15,O_Create Offer,Offer,Offer_1088813920,complete,23:29.9
2.70583E+11,Car,New credit,Application_340403559,17000,statechange,User_15,O_Created,Offer,OfferState_183175687,complete,23:31.2
2.70583E+11,Car,New credit,Application_340403559,17000,statechange,User_15,O_Sent (mail and online),Offer,OfferState_493554612,complete,25:15.4
2.70583E+11,Car,New credit,Application_340403559,17000,Deleted,User_15,W_Complete application,Workflow,Workitem_1175562530,complete,25:15.4
2.70583E+11,Car,New credit,Application_340403559,17000,Created,User_15,W_Call after offers,Workflow,Workitem_219084743,schedule,25:15.4
2.70583E+11,Car,New credit,Application_340403559,17000,Obtained,User_15,W_Call after offers,Workflow,Workitem_543698057,start,25:15.4
2.70583E+11,Car,New credit,Application_340403559,17000,statechange,User_15,A_Complete,Application,ApplState_246603435,complete,25:15.4
2.70583E+11,Car,New credit,Application_340403559,17000,Released,User_15,W_Call after offers,Workflow,Workitem_1011745166,suspend,26:39.3
5.84116E+11,Car,Limit raise,Application_1471099537,10000,Created,User_47,A_Create Application,Application,Application_1471099537,complete,26:46.9
5.84116E+11,Car,Limit raise,Application_1471099537,10000,statechange,User_47,A_Concept,Application,ApplState_1522674864,complete,26:46.9
5.84116E+11,Car,Limit raise,Application_1471099537,10000,Created,User_47,W_Complete application,Workflow,Workitem_626452896,schedule,26:46.9
5.84116E+11,Car,Limit raise,Application_1471099537,10000,Obtained,User_47,W_Complete application,Workflow,Workitem_950943254,start,26:46.9
5.84116E+11,Car,Limit raise,Application_1471099537,10000,Released,User_47,W_Complete application,Workflow,Workitem_877182365,suspend,27:14.4
3.00648E+11,Tax payments,New credit,Application_446334558,7500,Obtained,User_16,W_Complete application,Workflow,Workitem_327400250,start,30:19.9
5.88411E+11,Car,Limit raise,Application_37839400,25000,Created,User_43,A_Create Application,Application,Application_37839400,complete,31:47.1
5.88411E+11,Car,Limit raise,Application_37839400,25000,statechange,User_43,A_Concept,Application,ApplState_1259272959,complete,31:47.1
